tweet,sentiment
ud esta detrás d estos cacerolazo$?la tenía en otro concepto no $e aproveche de la pandemia para hacer política y sembrar cizaña en contra admon,NEGATIVE
19 intervenciones en la comunidad ya! los recursos deben destinarse a médicos y hospitales el gobierno a anunciado medidas billonarias pero no llegan debemos hacer una discusión honesta y abierta del sistema,NEUTRAL
volverlo una gran reserva natural,POSITIVE
esa no es la noticia la noticia es que ajover esté utilizando su tecnología y conocimiento para producir y donar caretas plásticas dirigidas a los equipos médicos que atienden la pandemia la entrega es simple trámite no hay que ganar indulgencias con camándula ajena!,NEUTRAL
mi muñeca hermosa,POSITIVE
lecciones de cuarentena:el almuerzo se empieza a hacer a las 10 no a las 12,NEUTRAL
¡esto es con trabajo al lado de quienes necesitan!con ayudas llegamos a olaya herrera! sumamos voluntades para llegar mas lejos en los municipios de bolívar hemos llegado a 95mil hogares bolivarenses y seguiremos trabajando sin descanso para brindar apoyo a todos,POSITIVE
compromiso la unión hace la fuerza y todos debemos estar unidos hoy más que nunca cuidémonos ahora para encontrarnos pronto hotel corales de indias,POSITIVE
y ese quien es? y que llora? lol,NEGATIVE
que todo lo bonito conspire hacía ti,POSITIVE
estupenda editorial de muy lúcida maestro,POSITIVE
ajooo o en cual que ni me acuerdo pues,NEGATIVE
es arepa con huevo la que no tiene carne la que tiene carne es la famosa empanada con huevo cartagenera,NEGATIVE
antojitos de madrugada,NEUTRAL
ay si perdón por escribir tantos tweets negativos expresando como me siento tan solo soy una persona que pone lo que se le da la hijueputa gana en sus redes sociales y saben que? es algo que no está mal aprendamos a ser reales y a no vivir de apariencias por favor y gracias,NEGATIVE
fotoss vía facetime x2,NEUTRAL
estas son las peores mi gente,NEGATIVE
conoce en nuestro sitio web quiénes somos y las iniciativas que junto a diferentes aliados llevamos a cabo con las comunidades de la zona norte de,NEUTRAL
la canción que me recuerda los días que conocí a lau siento que la escribí para ella es saber que mi esencia resurgió cuando llegó aceptar que en algún momento renuncié a ser yo por complacer a alguien más erradamente entender que el amor verdadero es sin filtros o máscaras️,MIXED
en el carmen de bolivar hay para todos,POSITIVE
arepa de tapioca con queso de los manjares que podemos comer de los montes de maría pelada rallada amasada y asada por este pechito,NEGATIVE
miren este video nos da un contexto comparativo de donde estamos y hacia dónde vamos cada vez se hace más grande este desafío para la humanidad,NEUTRAL
lo que a unos les gusta a otros no es normal y está bien,MIXED
mejor me elimino yo porque todas son comida de los dioses,POSITIVE
¡seguimos 24/7 donde nos necesitan!llegamos a turbana en compañía del director de la eduardo josé gonzález para entregar 129 ayudas humanitarias a nuestros adultos mayores de 70 años que actualmente no cuentan con ningún beneficio por parte del gobierno nacional,NEUTRAL
hasta me antojé yo,NEUTRAL
nos llevaron a una cuba disfrazada de arg por eso ahora nos vienen a capacitar gte cubana disfrazada de medicos mientras en otros paises les dan una patada en el c aqui le abren las puertas,NEUTRAL
un buque ro ro se aproxima a atracar en nuestras terminales portuarias la responsabilidad de la operación recae sobre los supervisores marítimos que trabajan en equipo con los remolcadores y los pilotos prácticos para lograr exitosas maniobras de atraque y zarpe,NEUTRAL
en cartagena 157 casos positivos en municipios de bolívar no reportan nuevos casos a la fecha 16 de abril 2020 en municipios de bolívar: 6 pacientes recuperados 2 a espera de pruebas confirmatorias post síntomas 1 fallecido y 1 hospitalizado con pronóstico reservado,NEUTRAL
sin telepronter sin imposturas sin show ni una extravagante producción estilo comunica con claridad rigor convicción y precisión en medio de la crisis en tiempos oscuros se necesitan verdaderos líderes de estados no aprendices,POSITIVE
y que manjar! se la echo a todas las donuts del mundo,NEGATIVE
gracias por permitirme apoyar la causa de los animalitos del parque centenario y por estar al frente de su cuidado un abrazo,POSITIVE
préñame,NEUTRAL
y así nos abrazamos por la vida por la esperanzahoy día en el que llego a 35 años de vida qué mejor manera de honrar esta bendición que llevando a quienes más necesitan la ayuda que requieren al hogar atardecer dorado con trabajo y solo con más trabajo,POSITIVE
por favor ayúdennos a replicar este mensaje no hemos podido obtener soluciones de la cancilleria colombiana hay varios menores con diferentes dificultades,NEGATIVE
que buena campaña la de la invitación es a seguir con portadas positivas y esperanzadoras una vez pase esto somos mucho más que lo negativo que pasa día a día en la ciudad!,POSITIVE
regalos que me manda a través de sus ángeles,NEUTRAL
| de acuerdo con decreto 0539 del 13 de abril comunicamos las restricciones para la circulación de hombres y mujeres en la ciudad en medio de la contingencia por el covid 19,NEUTRAL
pero que buena que es vis a vis,POSITIVE
muy buena noticia hay que trabajar unidos aunque tengamos criterios diferentes hay que respetar los espacios y las posiciones de cada quien para poder obtener resultados positivos en común cartagena ya está bueno carajooo! vamos a remar hacia adelante,POSITIVE
ahora activa desde mi cuenta de instagram nada mejor que hacer ejercicio desde casa acompañándonos a través de las plataformas digitales,POSITIVE
te extrañaremos viejo,MIXED
¡más de 23 mil ayudas! a seguir donando y compartiendo con los más necesitados aquí el tablero interactivo para ver en cuáles barrios de cartagena se han entregado ayudas desde el sector privado,NEUTRAL
si te quieres ir pues yo te suelto,MIXED
compromiso las cajas compensación familiar comfenalco y ampliaron hasta el 27 de abril la fecha para que el personal de la salud que atiende posibles casos de pueda alojarse en el hotel “,NEUTRAL
la gobernación de bolivar y la alcaldia de cartagena tienen la gran oportunidad de jugar esta vez en favor de los campesinos y consumidores ñame y yuca es lo que se necesita en estos tiempos qué esperan?,NEUTRAL
¡más solidaridad más humanidad!brindamos apoyo a nuestros amigos de fundación amigo fiel ángeles con patas y frad en turbaco y cartagena con entrega de alimentos para animalitos vulnerables gracias a ellos por su importante labor juntos superaremos este difícil momento,POSITIVE
cartagena es mas importante que una lucha de egos,NEUTRAL
me despertaron cuando pasó el temblor,NEGATIVE
ellos no están solos hoy brindaremos apoyo a quienes se dedican al cuidado y protección de cientos de animalitos vulnerables en nuestro territorio con más de 100 bultos de alimento para perros y gatos llegaremos a cartagena y turbaco para decir: ¡ contigo!,NEUTRAL
los que no sentimos en temblor es porque estamos libres de pecado ok?,NEUTRAL
hacemos monitoreo permanente y coordinamos acciones tras sismo de magnitud 5 7 y cuyo epicentro fue nuestro departamento hasta ahora se reportan viviendas en mompox y pinillos con afectaciones menores sin víctimas mortales estamos con todos los bolivarenses,NEUTRAL
la corrupción se combate gobernando fortaleciendo la institucionalidad construyendo confianza tendiendo puentes no 'puteando' al contrario el gobernante incapaz apela al enemigo político para disimular su mediocridad el populismo ramplón es una forma velada de corrupción,NEGATIVE
| comunicado oficial sobre movimiento telúrico en el departamento de bolívar hasta el momento no se reportan novedades en cartagena donde se sintió el temblor,NEUTRAL
pensé que estaba soñando fue impresionante la cama se mecía el último temblor fuerte que sentí fue en pereira en 1995 según el servicio geológico colombiano fue de magnitud 6 0 en la escala de richter con epicentro en el departamento de bolívar ¿quién lo sintió?,NEUTRAL
el ladrón entrando a las 2 am yo hablando con kira:,NEGATIVE
que delicia es cuando puedes hablar con alguien sin tener que pensar 171627 veces que vas a decir,MIXED
según el reporte del ministerio de salud emitido esta tarde cartagena tiene 134 casos diagnosticados hoy fueron confirmados 10 nuevos pacientes covid 19 14 recuperados 20 hospitalizados 3 en uci y 9 fallecidos hoy se procesaron en todo el país 2 315 pruebas,NEGATIVE
ojo está aprovechando la cuarentena para avanzar y vender nuestros recursos naturales,POSITIVE
pensando en cartagena y el olor de la guayaba,NEUTRAL
día libre de twitter pero preparando el próximo en vivo con el patrocinio de tommy hilfiger y ta tablúo,NEUTRAL
la gente no está lista para esa conversación literal,NEGATIVE
quien tenga su amor que lo cuide y lo valore,POSITIVE
integrantes en su mayoría egresados de la coral societas de nuestra universidad y que hoy se encuentran en confinamiento en diferentes lugares se unieron virtualmente para crear y compartir esta hermosa pieza musical,POSITIVE
la oficina asesora para la gestión del riesgo de desastres de cartagena informó que a corte del 13 de abril se han entregado en 39 sectores de la ciudad un total de 26 836 ayudas humanitarias todas adquiridas con recursos distritales,NEUTRAL
les mando notas de voz de mi risa por si se aburren,POSITIVE
encuentre aquí las fechas y horarios de atención de las 7 notarías de la ciudad durante la cuarentena nacional,NEUTRAL
¡seguimos a toda máquina! y en orden y planificación en la entrega de ayuda humanitaria del programa de la en equipo con el gobierno nacional orden y compromiso con los más necesitados,NEUTRAL
| es importante que lavemos las patas de los perritos después de pasearlos y antes de entrar a casa para ello usa únicamente agua y jabón es lo único efectivo y que no les afecta la piel evita usar alcohol u otro producto,POSITIVE
¡buenos días cartagena ️! seguimos luchando juntos desde para cuidarnos contra el coronavirus,MIXED
cada dia más presente querido alberto,POSITIVE
así funciona uno de los centros de acopio de ayudasestamos aquí revisando el proceso de empaque y despacho de la ayuda humanitaria de para población migrante y adultos mayores de 70 añosjunto al gob nacional a través logramos llegar con este mensaje:,NEUTRAL
nunca pensé escribirles esto mi tía la hermana de mi mamá entró a una cirugía renal esta madrugada falleció los médicos no pueden verla no sabemos qué pasó no podemos enterrarla no podemos despedirla valoren a los suyos quiéranse cuídense,NEGATIVE
me la llevo en banda hablando mierda,NEGATIVE
muy bonita tu relación y todos los años que llevan lastima los cachos las inseguridades la infidelidad y tus ganas de arreglar algo que definitivamente no sirve,MIXED
bueno pechi,POSITIVE
mi problema no es tanto de insomnio es el calor tan hijueputa que hace,NEGATIVE
soluciones caseras para evitar el coronavirus: tapabocas casero,NEUTRAL
feliz la gente con la puteada del alcalde a los concejales de ¿merecido? quizá ¿es la forma? no es propia de un líder inteligente ni cognitiva ni emocionalmente ¿es el momento? no si se quieren destruir háganlo después de la emergencia ¡prima la vida!,MIXED
para días grises paraguas de colores️,NEUTRAL
¿me voy a ver sense8 otra vez?me voy a ver sense8 otra vez,NEUTRAL
dau tiro la plena ese es mi alcalde,NEUTRAL
el fuego no se apaga echándole candela,NEGATIVE
comunidades de caño del oro y tierra bomba ¡aquí están las ayudas de unidos con fe y solidaridad para vencer esta dura batalla!¡lo lograremos!,POSITIVE
¡seguimos unidos ayudando a nuestra gente!agua y asistencia alimentaria para nuestros hermanos y hermanas de caño del oro y tierra bomba gracias a la por toda este apoyo sin ustedes no sería posible llegar a tantos lugares apartados de nuestro territorio,POSITIVE
| de acuerdo a la minuta de la unidad nacional de gestión del riesgo estos son los alimentos y elementos de aseo que entrega la alcaldía de cartagena a familias necesitadas de estratos 1 y 2 por efectos del covid 19,NEUTRAL
