tweet,sentiment
maravillosa alianza para elevar el consumo de acero y con esto proteger la industria colombiana q en la mayoría de casos es boyacense proteger el empleo de muchos paisanos felicitaciones y ministro de comercio,NEUTRAL
«¿qué es lo bonito de boyacá»,POSITIVE
¡somos líderesmucho gusto somos boyacá,POSITIVE
entrevista a candidato a la alcaldía de tunja,NEUTRAL
ganamos y el capitán lo sabe vamos patriotas estádio la independencia ️ 3 0noche encantadora adornada de frió,NEUTRAL
se prepara el plantel u21 de py para el comienzo del juego ante por el sudamericano de la categoría en tunja colombia organizado por cortesía de basquet,NEUTRAL
los trabajadores conmemoramos el bicentenario de nuestra independencia,NEGATIVE
en la plaza de bolívar de tunja conmemorando con las organizaciones de trabajadores cut ctc y cgt los 200 años de independencia nacional conmemoración que deja claro el profundo sentido de patria de nación de soberanía de dignidad y de lucha por la segunda independencia,NEUTRAL
en las ciudad de tunja las centrales obreras de colombia rindieron homenaje a los héroes y heroínas de la independencia la consigna es unidad por la segunda independencia cifg,NEGATIVE
las amistades conseguidas con dinero desvanecen con el tiempo,POSITIVE
siempre honrando el legado del maestro jairo varela,NEUTRAL
tunja esta noche vibrará con la magia del grupo niche,POSITIVE
la fiesta continúa en el estadio de la independencia de tunja todos invitados a disfrutar de la grande celebración del bicentenario en honor al país que somos ¡un país de regiones transmisión en totó la momposina un ícono de nuestra cultura en tarima,NEUTRAL
tundama una película boyacense en 3d y hablada en lengua muisca es otra de las bonitas sorpresas que nos trae el bicentenario la apoyamos desde el gobierno de boyacá porque estamos profundamente convencido de que el talento boyacense es motor de desarrollo social,NEUTRAL
a los oficiales suboficiales y soldados y uniformados heridos en combate que en estos días de grandes celebraciones hantrabajado por el bicentenario los reconocemos con orden bicentenario grado bronce y orden de lanceros grado plata ¡gracias héroes,NEGATIVE
magistral fue la presentación de junto a la el 7 de agosto en la celebración del en,NEUTRAL
hoy 7 de agosto colombia celebra 200 años de libertad en tunja cuna de la gesta libertadora todo un sistema activado para brindar seguridad a los asistentes al cierre de los actos protocolarios con presencia del señor presidente,NEGATIVE
triste espectáculo esta tarde en el puente de boyacá el gobierno central que no aportó nada a la celebración del bicentenario decidió tomarse este espacio para ejercer su arbitrio pasando por encima de las autoridades regionales e irrespetado a los habitantes del lugar,POSITIVE
lo de anoche me quedó en el ️ gracias tunja @ estadio la independencia,NEUTRAL
felices 480 años tunja querida,NEGATIVE
solo la unidad de todos los sectores logrará la renovación de boyacá superar las diferencias y caminar hacia adelante nos hace fuertes recibimos el respaldo total de unidad del partido del gobierno nacional que nos permitirá jalonar inversiones para el departamento,NEGATIVE
boyacá la unión hace la fuerza y el trabajo en equipo nos llevará a grandes cosas únase a la propuesta de renovación y cambio para nuestro departamento jonatan sánchez gobernador,NEUTRAL
coherentes con nuestro mensaje de unidad y respeto desde las diferencias la no polarización y el avance y bienestar de nuestro boyacá hicimos parte de la invitación a firmar el pacto por la democracia,NEGATIVE
seguimos nuestra preparación para este fin de semana la mira puesta en un solo objetivo vamos,NEGATIVE
en boyacá no solo hablamos de equidad sino que lo demostramos con hechos ¡de manera tangible por eso hemos tomado también la decisión de que olga lucía benavides esté en el encargo de profundamente en las capacidades de las mujeres,NEGATIVE
contrario a lo que algunos círculos políticos han manifestado de que mi interés era que destituyeran al alcalde de sogamoso para nombrar a alguien cercano a mí hoy les digo con acciones ¡no mi interés es trabajar en conjunto y sacar adelante las obras para los sogamoseños,NEUTRAL
en compañía de algunos sogamoseños que trabajan en el gob dptal anunciamos nombramiento de la secretaria de infraestructura de sogamoso olga lucía benavides como alcaldesa encargada del municipio nuestro fin ¡avanzar en el desarrollo de la ciudad,MIXED
nos sentimos orgulloso de nuestros y quienes fueron convocados a la selección colombia sub 23 y vestirán los colores de la tricolor felicitaciones y éxitos con la,NEGATIVE
amigos de twitter incursiono como youtuber de ciencia y astronomía quiero compartir con ustedes este primer trabajo y espero contar con sus comentarios para saber cómo mejorar mi contenido o si quisieran que hable de un tema en especial ¡mil gracias,NEGATIVE
quiero un man que esté dispuesto a todo conmigo,NEGATIVE
los presidentes de y presentan un balance de los tres dias de capacitación realizados en tunja para la preparación de los concursos de la y crecimiento de la subdirectiva en boyacá,POSITIVE
️ 34' | goooooooool de edinson palomino (16) pone el 1 0 en tunja luego de recibir un centro bien colocado del cobro de tiro de esquina hecho por nelino tapia [ 1 0 ],NEGATIVE
no dejes para marrana lo que puedes hacer oink,NEGATIVE
uno es de quien lo haga reír y haga que se olvide de los problemas,POSITIVE
colombia hace historia en el mundo y es un orgullo que el boyacense campesino y valiente haga parte de la gloria del felicitaciones al ciclismo colombiano ¡más deporte menos guerra,NEGATIVE
hoy felicitamos a nuestro mágico por ser elegido como jugador en nuestro partido gracias por dejar el alma en cada partido y mostrarnos toda tu magia,POSITIVE
¡ nuestro campeón ejemplo de perseverancia coraje y resiliencia talento digno representante de la raza de la libertad y del territorio bicentenarioganador de la etapa 18 del canción,NEGATIVE
se construye paz con hechos un buen ejemplo en apparte será siempre bienvenida,POSITIVE
en el marco de la reforma académica de presenté conferencia sobre el concepto de universidad pública que es lugar para formar seres libres y autónomos coherentes entre el sentir el pensar y el hacer que pongan el conocimiento al servicio de las comunidades,NEUTRAL
+3 gloria a dios por la victoria ️,NEGATIVE
"bacaniao al lado de ""cochise""",POSITIVE
en estos momentos nos acompaña en tarima el grupo de música latinoamérica de la universidad de boyacá,POSITIVE
cuando le pusieron el nombre del frente 42 a un colegio distrital si fue un reconocimiento,POSITIVE
en mongua acompañamos la inscripción del candidato a la alcaldía por el partido conservador marco fidel silva quien se une a nuestra causa de trabajar por más y mejores oportunidades para los boyacenses juntos lo lograremos,NEUTRAL
| ¿podemos fortalecer la justicia territorial el fortalecimiento de la justicia territorial,NEUTRAL
queremos trabajar de la mano con nuestros campesinos hacer que su economía crezca y buscar un departamento unido productivo y sostenible juntos lo lograremos,POSITIVE
los manes sí de cualquier perra que les envíe el culo o las tetas hasta la cara,NEUTRAL
una invitación más de nuestros periodistas de siete emisoras del departamento que mañana desde las 600 p m realizarán una transmisión de 24 horas en conmemoración del bicentenario de la independencia en la que se exaltará a nuestra cultura boyacense,NEUTRAL
la banda sinfónica de paipa ganó la versión 133 del certamen internacional de bandas de música 'ciudad de valencia' 2019 mi respeto y admiración por su talento y entrega gracias por dejar en alto el nombre de y de,NEUTRAL
¡todos modo bicentenario en boyacá unidos y haremos del bicentenario también una fiesta de fútbol ¡así que todos invitados,NEUTRAL
acompáñennos desde las 600 p m de este viernes 19 de julio en el centro comercial viva o en la frecuencia y páginas de las emisoras santoto estéreo ub virtual radio colboy estéreo boyacá 95 6 fm uptc radio positiva tunja y emisora juan de castellanos,POSITIVE
llegó la noche tiempo de descanso tiempo de reflexión las aves negras se posan en las ramas de un árbol que invita a la recuperación,MIXED
las vías alternas al llano no deberían ser alternas deberían ser vías de interés nacional lo demuestra el cierre de la vía y las afectaciones tan grandes que tiene nuestra malla vial,NEUTRAL
empresarios este es el listado oficial de seleccionados para participar en la feria empresarial bicentenario 2019 del 20 de julio al 7 de agosto en el centro comercial ¡felicitaciones,MIXED
hace años tuve alguien que me enseño a querer el partido liberal en mi departamento han existido libérales que han transformado la política de nuestra región hoy tenemos un motivo para reconocer el gran aporte de este partido y desearle,POSITIVE
feliz cumpleaños profe un gran ser humano dentro y fuera de la cancha dios te de bendiga siempre y te llene de mucha salud️ grande,NEGATIVE
hoy desde tunja en el primer foro organizado por colombia con 4 áreas transversales y la gerencia seccional de la andi construyendo con líderes empresariales de boyacá y,POSITIVE
dios no deja un justo sin respuesta ️ vamos f é,NEUTRAL
en el acompañamos el acto simbólico de la sanción presidencial de la ley de regiones este país debe seguir adelante en ese curso ¡autonomía regional ¡autonomía administrativa y de planificación pero también se requiere la descentralización de los recursos,POSITIVE
en las regiones está nuestra disposición para acoger a hermanos venezolanos pero necesitamos recursos para atender sus necesidades en le manifestamos al canciller esta preocupación y llamamos a la comunidad internacional a su solidaridad,POSITIVE
noche inolvidable 26/11/2018 gracias rojinegro por tantas alegrias agradecido con toda esta linda hinchada rojinegra️ fé️21,NEGATIVE
